Categoria: info, Hora de evento:18/7/2023, 1:41:23 p. m., tag:Log de evento, mensaje:/api/v1/citas/1 HTTP STATUS: 200
Categoria: error, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 5:56:30 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:56:30 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 5:56:30 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:56:30 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 5:56:30 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:56:30 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 5:56:29 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:56:29 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 5:56:29 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:56:29 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 5:56:29 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:56:29 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 5:56:29 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:56:29 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 5:56:29 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 5:56:31 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:56:31 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 5:56:31 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 5:56:31 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:56:31 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 5:56:31 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:56:31 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 5:56:31 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 5:59:03 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 5:59:02 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:59:02 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 5:59:02 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:59:02 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 5:59:02 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:59:02 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 5:59:02 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:59:02 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 5:59:02 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: error, Hora de evento:18/7/2023, 5:59:03 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 5:59:03 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:59:03 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 5:59:03 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:59:03 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 5:59:04 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:59:04 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 5:59:04 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 5:59:04 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:59:04 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 5:59:04 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:59:04 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 5:59:04 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:01:05 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:01:06 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 6:01:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:01:06 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 6:01:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:01:06 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 6:01:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:01:06 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:01:06 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:01:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:01:07 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:02:16 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:02:16 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 6:02:16 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:02:16 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 6:02:16 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:02:16 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 6:02:16 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:02:16 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:02:16 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:02:18 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:05:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:05:06 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 6:05:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:05:06 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 6:05:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:05:06 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 6:05:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:05:06 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:05:06 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:05:08 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:06:15 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:06:16 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 6:06:16 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:06:16 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 6:06:16 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:06:16 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 6:06:16 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:06:16 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:06:16 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:06:17 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:09:22 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:09:22 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 6:09:22 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:09:22 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 6:09:22 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:09:22 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 6:09:22 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:09:22 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:09:22 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:09:24 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:11:40 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:11:41 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 6:11:41 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:11:41 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 6:11:41 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:11:41 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 6:11:41 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:11:41 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:11:41 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:11:42 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 6:19:45 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:19:45 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 6:19:45 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:19:45 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 6:19:45 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:19:45 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 6:19:45 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:19:45 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:19:45 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:19:47 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:21:14 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:21:14 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 6:21:14 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:21:14 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 6:21:14 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:21:14 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 6:21:14 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:21:14 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 6:21:14 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 6:21:15 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:21:15 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 6:21:15 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:21:15 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 6:21:15 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:21:15 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 6:21:16 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 6:21:16 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
